Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
2,ARAD,FORȚA DREPTEI,4,,ILEA,ȘTEFAN-IUSTIN,CAMERA DEPUTAȚILOR,9
2,ARAD,FORUMUL CEHILOR DIN ROMÂNIA,28,,BOUDA,ȘTEFAN,CAMERA DEPUTAȚILOR,1
2,ARAD,FORUMUL CEHILOR DIN ROMÂNIA,28,,MOȚEC,ȘTEFAN,CAMERA DEPUTAȚILOR,2
2,ARAD,FORUMUL CEHILOR DIN ROMÂNIA,28,,PERVULESCU,ASTRID-MARICHEN,CAMERA DEPUTAȚILOR,3
2,ARAD,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,39,,GANȚ,OVIDIU-VICTOR,CAMERA DEPUTAȚILOR,1
2,ARAD,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,39,,ȘINDILARIU,THOMAS,CAMERA DEPUTAȚILOR,2
2,ARAD,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,39,,ROST,ANDREA-BETTINA,CAMERA DEPUTAȚILOR,3
2,ARAD,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,39,,MANTA-KLEMENS,CHRISTINE,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL LIGA ACȚIUNII NAȚIONALE,9,,BĂDESCU,VICTOR-ȘTEFAN,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL LIGA ACȚIUNII NAȚIONALE,9,,TETULEA,GEORGETA-CRISTINA,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,POP,SEBASTIAN-TIBERIU,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,TYUKODI,ANA,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,CĂLUGĂR,MARIUS,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,ADOC,ADRIAN-IOSIF,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,PETRUȚIU,NICOLAE-DAN,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,RUS,LAURA,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,TASCH,TIBERIU-MARIAN,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,LEGHEZEU,CRISTIAN-ȘTEFAN,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,SĂVAN,IOAN-FLORIN,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,PISTRU-POPA,SIMONA-GEANINA,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,CADAR,RĂZVAN-OLIMPIU,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,MĂDUȚA,FLAVIUS-LUIGI,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,BOT,VALENTIN,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,TOMUȚA,DANIEL-SORIN,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,CIOROGAR,CRISTINA-DENISA,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,MAG,MIHAI,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,TIPEI-VOIA,MARIANA,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL NAȚIONAL LIBERAL,3,,FAUR,BOGDAN-ALEXANDRU,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL NOUA ROMÂNIE,19,,GEORGESCU,ELISEI,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL OAMENILOR TINERI,17,,PLAI,MIHAI-DANIEL,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL OAMENILOR TINERI,17,,SOCIAN,RADU-ALEXANDRU,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL OAMENILOR TINERI,17,,SOCIAN,DIANA-BIANCA,CAMERA DEPUTAȚILOR,3
2,ARAD,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,21,,HORNEA,FLORIN-ADRIAN,CAMERA DEPUTAȚILOR,1
2,ARAD,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,21,,GĂRDĂU,MIHAELA-CAMELIA,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,EPURE,CLAUDIU-SABIN,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,CHIOREANU,CRISTINA-RAMONA,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,LUDAE,IOAN-TRAIAN,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,SZÖLLÖSI,ALISA-MIRUNA,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,GROZA,IONEL,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,ȘERBAN,MIREL-SORIN,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,SZÖLLÖSI,CHRIS-XANDER,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,GROZA,IONUȚ-SEBASTIAN,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL REPUBLICAN DIN ROMÂNIA,13,,VIDICAN,PETRU-DAN,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,CRISTINA,IOAN,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,IOVA,LAURA-CRISTINA,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,KONDRAD,PAUL,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,MARIȘ,MELANIA-IOANA,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,IOVA,CĂTĂLIN-GEORGE,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,ARDELEAN-STANCIU,ALEXANDRU-LUCIAN,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,ANGHELIN,ALEXANDRU,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,MUREȘAN,BOGDANA-IOANA,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL ROMÂNIA ÎN ACȚIUNE,11,,BARBOS,PUIU-ALEXANDRU,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,FIFOR,MIHAI-VIOREL,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,HAȚEGAN,OVIDIU-ALIN,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,MOMEU,ROXANA-SIMONA,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,MOȚ,PETRU,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,CIOARĂ,DARIUS-LUCIAN,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,MATIASCIUC,GINA-ADRIANA,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,ANTOCHE,ADRIAN-CRISTIAN,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,LÁSZLÓ,MELINDA-ELENA,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL SOCIAL DEMOCRAT,2,,PELE,MIRCEA,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,BLAJ,MARIA-DORINA,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,DUȘE,BOGDAN-MIHAI,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,ANDRAȘ,FLORICA-DANIELA,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,ILIEȘ,IOAN,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,GLIGOR,NICOLAE-COSMIN,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,BOTAȘ,CĂLIN-ȘTEFAN,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,ROȘU,OVIDIU-CODRUȚ,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,STRATINSZKI,ANDREI,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,10,,PATAKI,TEODORA-VERONICA,CAMERA DEPUTAȚILOR,9
2,ARAD,PARTIDUL SOCIAL DEMOCRAT UNIT,18,,RABI,TIBERIU,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL SOCIAL DEMOCRAT UNIT,18,,SÎRCA,ALEXANDRU-DUMITRU,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL SOCIAL DEMOCRAT UNIT,18,,CHIȘCĂ,DENIS-VIOREL,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL SOCIAL DEMOCRAT UNIT,18,,STOICA,ILEANA,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,NAGY,VASILE,CAMERA DEPUTAȚILOR,1
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,KISS,DAN-MIHAI,CAMERA DEPUTAȚILOR,2
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,MARIAN,NORINA-ANDREA,CAMERA DEPUTAȚILOR,3
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,MILEA,CRISTIAN,CAMERA DEPUTAȚILOR,4
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,HOCK,MARIANA,CAMERA DEPUTAȚILOR,5
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,DANCI,FLAVIUS-TOADER,CAMERA DEPUTAȚILOR,6
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,PATAI,ROMEO,CAMERA DEPUTAȚILOR,7
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,TIBA,ROBERT-ZSOLT,CAMERA DEPUTAȚILOR,8
2,ARAD,PARTIDUL S.O.S. ROMÂNIA,14,,PĂTRĂȘCANU,CAMELIA,CAMERA DEPUTAȚILOR,9
2,ARAD,PATRIOȚII POPORULUI ROMÂN,7,,LASCA,CIPRIAN-FLORIN,CAMERA DEPUTAȚILOR,1
2,ARAD,PATRIOȚII POPORULUI ROMÂN,7,,COSMA,MIHAELA,CAMERA DEPUTAȚILOR,2
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,BUKOR,VIORICA,CAMERA DEPUTAȚILOR,1
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,LELA,NICOLAE,CAMERA DEPUTAȚILOR,2
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,HAIDĂU,ADRIAN-FLORENTIN,CAMERA DEPUTAȚILOR,3
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,BUNACIU,SERGIU,CAMERA DEPUTAȚILOR,4
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,BUNACIU,ILEANA,CAMERA DEPUTAȚILOR,5
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,DOMIDE,VIOREL,CAMERA DEPUTAȚILOR,6
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,COVACI,PETRU-COSMIN,CAMERA DEPUTAȚILOR,7
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,RAȚIU,BOGDAN,CAMERA DEPUTAȚILOR,8
2,ARAD,ROMÂNIA SOCIALISTĂ,20,PARTIDUL SOCIALIST ROMÂN,LELIK,BETTINA HENRIETTA,CAMERA DEPUTAȚILOR,9
2,ARAD,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,8,,ISPRAVNIC,ALEXANDRE-VICTOR,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA ARMENILOR DIN ROMÂNIA,40,,PAMBUCCIAN,VARUJAN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA ARMENILOR DIN ROMÂNIA,40,,TERZIAN,SIRUN,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA ARMENILOR DIN ROMÂNIA,40,,BOGDAN-CĂUȘ-NICOLAIDES,NARINE,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA ARMENILOR DIN ROMÂNIA,40,,PAPAZIAN,PETRU,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,NACOV,GHEORGHE,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,TOPCIOV,PETRU,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,COSILCOV,ADRIAN-SORIN,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,IVANCIOV,ANA-CAROLINA,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,PIȚ,DANIEL-MARIUS,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,32,,SEHABI,PETRONELA,CAMERA DEPUTAȚILOR,6
2,ARAD,UNIUNEA CROAȚILOR DIN ROMÂNIA,37,,GHERA,GIURECI-SLOBODAN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,FIRCZAK,IULIUS -MARIAN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,GAL,FRANCISC-OSCAR,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,MUREȘAN,MARIANA-SVETLANA,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,BOJCSUK,SVETLANA-CARMEN,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,BODNARIUC,GABRIELA-CRISTINA,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,30,,BOCICOR,MARIA,CAMERA DEPUTAȚILOR,6
2,ARAD,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,33,,AMET,VAROL,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,33,,OMER,METIN,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,33,,ZIADIN,ELA,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,33,,ARSLAN,OZGÜN,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,33,,VELULA,ADEL,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,FARAGO,PETRU,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,VERES,ATTILA-CSABA,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,KORONDI-JÓZSA,ERICA,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,SANDU,CRISTIAN,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,HORVATH,JULIA,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,PALLAGI,MÁTÉ,CAMERA DEPUTAȚILOR,6
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,ZAGONI-SZABO,ANDREI,CAMERA DEPUTAȚILOR,7
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,BARBOCZ,ISABELLA,CAMERA DEPUTAȚILOR,8
2,ARAD,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,PAPP,ATILA-IOSIF,CAMERA DEPUTAȚILOR,9
2,ARAD,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,35,,IBRAM,IUSEIN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,29,,MERKA,ADRIAN-MIROSLAV,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,29,,JUCAN,IOANA-CRISTINA,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA ELENĂ DIN ROMÂNIA,24,,ZISOPOL,DRAGOȘ-GABRIEL,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA POLONEZILOR DIN ROMÂNIA,31,,LONGHER,GHERVAZEN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA POLONEZILOR DIN ROMÂNIA,31,,LONGHER,VICTORIA,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA POLONEZILOR DIN ROMÂNIA,31,,IRIȘEC,IOSEF,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA POLONEZILOR DIN ROMÂNIA,31,,ZIELONKA,ANA,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,WIENER,ADRIAN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,DRONCA,IULIAN-DANIEL,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,ȚOLE,DANIEL- IOAN,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,ACHIM-CRIȘAN,ADRIAN,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,MUREȘAN,DANIEL-MARCEL,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,CIUMPE,ELENA-LOREDANA,CAMERA DEPUTAȚILOR,6
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,SINGUREANU,MARIANA,CAMERA DEPUTAȚILOR,7
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,TORZ,OVIDIU-DANIEL,CAMERA DEPUTAȚILOR,8
2,ARAD,UNIUNEA SALVAȚI ROMÂNIA,5,,PALCONI,AUREL-CODRUȚ,CAMERA DEPUTAȚILOR,9
2,ARAD,UNIUNEA SÂRBILOR DIN ROMÂNIA,25,,CRÎSTICI,OGNEAN,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,PETREȚCHI,NICOLAE-MIROSLAV,CAMERA DEPUTAȚILOR,1
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,HORVAT,IRINA-LIUBA,CAMERA DEPUTAȚILOR,2
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,SAUCIUC,ILIE,CAMERA DEPUTAȚILOR,3
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,SZABO-CONDREI,MARIA,CAMERA DEPUTAȚILOR,4
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,PASENCIUC,VASILE,CAMERA DEPUTAȚILOR,5
2,ARAD,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,GHERMAN,LUCICA,CAMERA DEPUTAȚILOR,6
3,ARGEŞ,ALIANȚA NAȚIONAL CREȘTINĂ,19,,TRANDAFIR,BRIANA-ANDREEA,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,ALIANȚA NAȚIONAL CREȘTINĂ,19,,ȚOȚU,COSMIN-SLAVIUS,CAMERA DEPUTAȚILOR,2
3,ARGEŞ,ALIANȚA NAȚIONAL CREȘTINĂ,19,,GHINEA,CORNELIA,CAMERA DEPUTAȚILOR,3
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,VELCESCU,FLORIN-BOGDAN,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,BUTURĂ,CRISTINA-IRINA,CAMERA DEPUTAȚILOR,2
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,DELIU,RALUCA-MARIA,CAMERA DEPUTAȚILOR,3
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,BĂDULESCU,PAULA-MĂDĂLINA,CAMERA DEPUTAȚILOR,4
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,BADEA,CRISTIAN,CAMERA DEPUTAȚILOR,5
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,ENESCU,MARIUS,CAMERA DEPUTAȚILOR,6
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,LUCA,ANDREI-CLAUDIU,CAMERA DEPUTAȚILOR,7
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,IANCU,IONELA-GAROFIȚA,CAMERA DEPUTAȚILOR,8
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,NISTOR,GHEORGHE,CAMERA DEPUTAȚILOR,9
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,BULF,DĂNUȚ,CAMERA DEPUTAȚILOR,10
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,RUNCEANU,ANA-MARIA,CAMERA DEPUTAȚILOR,11
3,ARGEŞ,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,OHACI,ANDREI-ROMICĂ,CAMERA DEPUTAȚILOR,12
3,ARGEŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,NEAMȚU,SIMONA-ELENA,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,JIPA,ELENA-TEODORA,CAMERA DEPUTAȚILOR,2
3,ARGEŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,IOV,VASILE,CAMERA DEPUTAȚILOR,3
3,ARGEŞ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,16,,IOV,CRISTEA,CAMERA DEPUTAȚILOR,4
3,ARGEŞ,ASOCIAȚIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,25,,GROSARU,IOANA,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,"ASOCIAȚIA ""LIGA ALBANEZILOR DIN ROMÂNIA""",36,,STOICA,BOGDAN-ALIN,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,24,,STANCU,IONEL,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,24,,CODREANU,CRISTINA,CAMERA DEPUTAȚILOR,2
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,PĂUN,NICOLAE,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,PARASCHIV,IULIAN-COSTEL,CAMERA DEPUTAȚILOR,2
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,PARASCHIV,BOGDAN-FLORIN,CAMERA DEPUTAȚILOR,3
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,GOTU,VIORICA,CAMERA DEPUTAȚILOR,4
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,PĂUN,IONUȚ-CONSTANTIN,CAMERA DEPUTAȚILOR,5
3,ARGEŞ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",31,,VASILE,DANIEL,CAMERA DEPUTAȚILOR,6
3,ARGEŞ,CANDIDAT INDEPENDENT,44,,BANU-MUSCEL,JOHN-ION,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,CANDIDAT INDEPENDENT,43,,HAGIMĂ,GEANINA-ELENA,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,27,,FEODOR,SILVIU,CAMERA DEPUTAȚILOR,1
3,ARGEŞ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,27,,ARTION,NICOLAE,CAMERA DEPUTAȚILOR,2
